"dates","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","DAYLENGTH","ABSAN","PTCOND","POSTURE","PANT","O2_ml","H2OResp_g","H2OCut_g"
2019-04-27 03:00:00,117,1,301,3,9.24967327706134,45,0,0,0,10.4249889268403,11.6698797469713,0.661398570656843,0.136776445467583,61.9884610081039,90,11.1406128617179,0.85,10,0,1,0.558571701900608,4.03774478929152e-05,0.000910611669630682
2019-04-27 04:00:00,117,1,301,4,9.41045963910833,45,0,0,0,10.3826952613319,11.5139930873681,1.76285951272769,0.168404191814211,61.6628646671706,90,11.1406128617179,0.85,10,0,1,0.566485517866112,4.30198321077642e-05,0.00105235178857975
2019-04-27 05:00:00,117,1,301,5,9.69350804440175,45,0,0,0,10.4465991961699,11.4232022005294,3.0813706405699,0.225108978146613,61.052055498449,90,11.1406128617179,0.85,10,0,1,0.580690406337603,4.71206726071756e-05,0.00130418364870463
2019-04-27 06:00:00,117,1,301,6,9.89777904112501,45,0,0,0,10.4910136646864,11.2164201731491,4.31782075227318,0.286248575120366,60.8020269460618,90,11.1406128617179,0.85,10,0,1,0.591162597806519,4.99573476899302e-05,0.00154841880000393
2019-04-27 07:00:00,117,1,301,7,10.0506912334863,45,0,0,0,10.4274866847796,11.6246721308617,5.20856090577126,0.329682848889532,61.3360063171888,90,11.1406128617179,0.85,10,0,1,0.599125234854848,5.16767565469254e-05,0.00170638482807247
2019-04-27 08:00:00,117,1,301,8,9.9001267983287,45,0,0,0,10.2060393072878,11.4080685043929,5.51679710359736,0.357469313800858,62.694569296962,90,11.1406128617179,0.85,10,0,1,0.59128404962566,4.8965960979632e-05,0.00171608267570203
2019-04-27 09:00:00,117,1,301,9,9.52959127241293,45,0,0,0,9.8064891480728,11.156823569829,5.12234517207673,0.368563667841687,64.7642378553785,90,11.1406128617179,0.85,10,0,1,0.572421337011438,4.36140583980827e-05,0.00160845040914405
2019-04-27 10:00:00,117,1,301,10,8.93321234374504,45,0,0,0,9.27825887638013,10.6361486388534,3.92517184041139,0.366742660718396,67.1318726756381,90,11.1406128617179,0.85,10,0,1,0.543317150651679,3.64726141044403e-05,0.0014178754343805
2019-04-27 11:00:00,117,1,301,11,8.36326884036852,45,0,0,0,8.85591920344865,10.1294015235018,2.32233059100173,0.343070750623757,68.4592670421095,90,11.1406128617179,0.85,10,0,1,0.516886942573621,3.10994061105938e-05,0.00122850879629935
2019-04-27 12:00:00,117,1,301,12,22.0350191607962,0,96.5761444185973,0,1,14.697389379357,14.8407257173687,2.3959679855023,0.302023000675387,45.5007860074508,79.0983277455115,11.1406128617179,0.85,10,0,1,1.70970851038829,0.000625482796208438,0.00688944035152962
2019-04-27 13:00:00,117,1,301,13,29.4125931308856,0,257.648181775731,0,1,18.4354925534828,20.7257255741405,0.476238203176422,0.237860446764495,34.4825045140148,67.644682119877,11.1406128617179,0.85,10,0,1,3.26039249173938,0.00216596661967112,0.0109967990370792
2019-04-27 14:00:00,117,1,301,14,32.8691039262144,18,300.044221134307,0,2,22.5400159195407,28.7961853966689,2.24499570891186,0.168146476826005,25.3899077781658,57.3429770681338,11.1406128617179,0.85,10,0,1,4.41181501648793,0.0037759179855493,0.0121371383305223
2019-04-27 15:00:00,117,1,301,15,32.7817313105355,36,253.692684072577,0,2,23.7090316090789,35.4217994674265,6.21354318214184,0.120720396797542,22.2751009878506,49.0006881067507,11.1406128617179,0.85,10,0,1,4.37821551025505,0.00375883385145865,0.0108319190743809
2019-04-27 16:00:00,117,1,301,16,32.3804360994745,45,221.205928775438,0,2,23.9433611797704,39.5547336011991,9.86772848107438,0.14252895030312,20.6792872210144,43.8019199900166,11.1406128617179,0.85,10,0,1,4.22715251267102,0.00356229188796236,0.0111851107234509
2019-04-27 17:00:00,117,1,301,17,33.543555184595,45,229.536048685298,0,2,25.9593725056006,41.5485191097615,11.8254595917234,0.231593920953544,17.423787400021,42.929382609618,11.1406128617179,0.85,10,0,1,4.68000635046345,0.00429179112732028,0.0147275007843128
2019-04-27 18:00:00,117,1,301,18,33.5332387861394,45,212.266825898476,0,2,26.9130436528665,41.2587200189636,13.3150407170794,0.30648016147347,15.9683913504498,46.629967208262,11.1406128617179,0.85,10,0,1,4.67578377092738,0.00430094474614048,0.0169323039748547
2019-04-27 19:00:00,117,1,301,19,32.782740098457,45,173.702025247704,0,2,26.7086571932409,39.3165578082893,14.004729233845,0.303573871970616,16.122221591866,53.958016621898,11.1406128617179,0.85,10,0,1,4.37860197996505,0.00383322090843369,0.0160730995238613
2019-04-27 20:00:00,117,1,301,20,32.5014687437893,39,149.410313352864,0,2,26.5686446710666,35.9803517876926,12.7784983283649,0.304692604105631,16.6157315660682,63.6466217050693,11.1406128617179,0.85,10,0,1,4.27215653940318,0.00366030844754011,0.0157716582760789
2019-04-27 21:00:00,117,1,301,21,32.8765659983553,21,133.387445215482,0,2,25.9152743788053,30.9683240078666,9.02629608538483,0.367832919327551,17.9357328521175,74.7436733180438,11.1406128617179,0.85,10,0,1,4.41469651108975,0.00385961216806111,0.0177571501056857
2019-04-27 22:00:00,117,1,301,22,30.1495161437922,0,37.7035172334588,0,2,22.500626230696,23.6789684073879,4.17071936587303,0.416106637925716,23.0372240022081,86.6525033995913,11.1406128617179,0.85,10,0,1,3.47754660380215,0.00250578768954865,0.0157884441197463
2019-04-27 23:00:00,117,1,301,23,13.3808780473035,45,0,0,0,14.0307204692423,16.298962597724,3.1279763579895,0.601994779494476,41.0468214635111,90,11.1406128617179,0.85,10,0,1,0.801797524698239,0.000134169700959968,0.00469071765471065
2019-04-28 00:00:00,118,1,302,0,9.70497438962447,45,0,0,0,10.022077677126,14.8589896042563,-1.13986119549497,0.59374147455707,55.6531598840013,90,11.1072189647464,0.85,10,0,1,0.581273296637737,5.70895072597396e-05,0.00274686303981515
2019-04-28 01:00:00,118,1,302,1,7.83532245398013,45,0,0,0,8.5931141108356,10.4319122615774,-2.98578141401657,0.536132188880779,63.1475576460149,90,11.1072189647464,0.85,10,0,1,0.493552775624208,3.29458164758026e-05,0.00177806225338085
2019-04-28 02:00:00,118,1,302,2,6.66916992896312,45,0,0,0,7.55804935602392,9.10311430625526,-4.35143901086775,0.440329745202546,69.1207245810428,90,11.1072189647464,0.85,10,0,1,0.445676569596844,2.15854253238024e-05,0.00115878003770638
2019-04-28 03:00:00,118,1,302,3,5.8403838000746,45,0,0,0,6.91629981050028,8.10905245762984,-5.10080785015839,0.322175391488415,72.9925171324705,90,11.1072189647464,0.85,10,0,1,0.414501331311116,1.51521389943579e-05,0.000737983191544746
2019-04-28 04:00:00,118,1,302,4,5.39259886476227,45,0,0,0,6.62317743116514,7.55380683964945,-5.18359475208206,0.238771405334851,74.5940505199663,90,11.1072189647464,0.85,10,0,1,0.398575043557151,1.23288272799785e-05,0.000532951434086297
2019-04-28 05:00:00,118,1,302,5,5.09746299597275,45,0,0,0,6.51858482224006,7.54527569475113,-4.83871265019923,0.129581997089148,74.5893887093404,90,11.1072189647464,0.85,10,0,1,0.388414057222093,1.10552820176382e-05,0.000362943118304654
2019-04-28 06:00:00,118,1,302,6,4.83679235670592,45,0,0,0,6.4684054464679,7.44377192448816,-4.32031492865019,0.0491496809720882,73.6494324551836,90,11.1072189647464,0.85,10,0,1,0.379655289425001,1.05019898009311e-05,0.000258325224797431
2019-04-28 07:00:00,118,1,302,7,5.05031550255637,45,0,0,0,6.41633123050556,7.31308522875823,-3.80499348383239,0.105970992490977,72.1092094120327,90,11.1072189647464,0.85,10,0,1,0.38681502454583,1.29449913514021e-05,0.000387155342746285
2019-04-28 08:00:00,118,1,302,8,5.06969764523828,45,0,0,0,6.3041916907587,7.14807238751314,-3.4682082528463,0.132428923420826,70.4699515984988,90,11.1072189647464,0.85,10,0,1,0.387471581973432,1.46148984092162e-05,0.000477016825767101
2019-04-28 09:00:00,118,1,302,9,4.87530365291426,45,0,0,0,6.12037719076189,6.92530500948805,-3.45018877833689,0.120835652526027,69.0320723148265,90,11.1072189647464,0.85,10,0,1,0.380936760466882,1.51194723973785e-05,0.000480739771654945
2019-04-28 10:00:00,118,1,302,10,4.49559454099579,45,0,0,0,5.91199192921524,6.63152797539576,-3.80638646898325,0.0795897191944976,67.8282454596699,90,11.1072189647464,0.85,10,0,1,0.368488499347717,1.44795392104437e-05,0.000406563322276833
2019-04-28 11:00:00,118,1,302,11,4.11888786570251,45,0,0,0,5.87630513232404,6.30549875227831,-4.29026967195074,0.0201518797683574,66.2304577809331,90,11.1072189647464,0.85,10,0,1,0.356540676571529,1.36343250955865e-05,0.000320968041089162
2019-04-28 12:00:00,118,1,302,12,20.50721261913,0,96.0899175966053,0,1,10.7557259970942,9.51378045290419,-5.02189312227239,0.0570522763957098,46.7980370534374,79.2884987694796,11.1072189647464,0.85,10,0,1,1.49577208843873,0.000522000523739556,0.0039375332058454
2019-04-28 13:00:00,118,1,302,13,28.1350968343448,0,255.540019647492,0,1,16.0498147627813,17.3802924582985,-4.94632654066208,0.135979275439473,33.0884838318404,67.8635355845566,11.1072189647464,0.85,10,0,1,2.91558042050401,0.0018343282625783,0.00851420723841867
2019-04-28 14:00:00,118,1,302,14,29.9489298564909,0,440.931127433295,0,1,21.2680267403855,25.2778225144181,-3.95558270796562,0.217398280170313,24.1760003466684,57.6018102696332,11.1072189647464,0.85,10,2,1,3.41704485630327,0.00243877327059648,0.0113103475528773
2019-04-28 15:00:00,118,1,302,15,32.4113612573812,24,352.989585948222,0,2,23.580792276808,31.051880456376,2.51187601540013,0.297977866493066,21.5406508052492,49.3083406229026,11.1072189647464,0.85,10,0,1,4.23860623997003,0.00356985038279774,0.015365206775938
2019-04-28 16:00:00,118,1,302,16,31.9532366789406,36,295.803390799614,0,2,25.0086534439099,35.9733886807396,7.32780047562127,0.374775210057398,20.4872791191633,44.1548625568859,11.1072189647464,0.85,10,0,1,4.07206160011917,0.00330674873631869,0.0167047730631782
2019-04-28 17:00:00,118,1,302,17,32.980524170045,42,252.699699716975,0,2,25.9949581909121,39.6650820113512,10.6271475504432,0.313209630322222,20.1792711134974,43.3016441086309,11.1072189647464,0.85,10,0,1,4.45503647209669,0.00385530554432307,0.0161210248760433
2019-04-28 18:00:00,118,1,302,18,32.1672561519951,45,210.857080129965,0,2,26.1774381707882,39.139940043388,12.4615815985133,0.359993730383169,20.9701525723086,46.9867902963537,11.1072189647464,0.85,10,0,1,4.14903481584811,0.00336883254315063,0.0163136380138912
2019-04-28 19:00:00,118,1,302,19,32.8339163073614,42,192.639307591909,0,2,26.5563277088623,38.4037187111495,12.1211519354321,0.31424609597446,21.6136119338384,54.2811847153726,11.1072189647464,0.85,10,0,1,4.39825256912158,0.00370698056961865,0.015707864105384
2019-04-28 20:00:00,118,1,302,20,32.5085651989507,30,196.910671339931,0,2,26.4849511658244,34.0485613523722,9.42438635483052,0.478372503752903,22.8605394086742,63.9357489352192,11.1072189647464,0.85,10,0,1,4.27481006172678,0.00348953457952212,0.0191321931690064
2019-04-28 21:00:00,118,1,302,21,30.6427665080513,0,213.884951470796,0,2,25.2020553211871,29.1275400911541,3.78484198667962,0.635589881834254,25.8639244690166,75.0057402471948,11.1072189647464,0.85,10,2,1,3.63091826486137,0.00256746322993577,0.0196275610824522
2019-04-28 22:00:00,118,1,302,22,24.1046879237394,0,35.3338615287755,0,1,20.5430357636627,21.4838083652854,3.11888874587379,0.685417383187705,35.6980973757744,86.8959289110627,11.1072189647464,0.85,10,2,1,2.04912988146449,0.000853448967937298,0.0123643724961842
2019-04-28 23:00:00,118,1,302,23,11.1386533814153,45,0,0,0,11.5528994556598,13.9410066383097,2.02394056093107,0.898555927614417,65.3136186023542,90,11.1072189647464,0.85,10,0,1,0.658961700737446,5.41050856868514e-05,0.00293580015541472
2019-04-29 00:00:00,119,1,303,0,14.7861419732959,45,0,0,0,15.7008572245043,12.9780120917762,6.6517360047481,0.901438692522111,50.721864849996,90,11.0740039975205,0.85,10,0,1,0.906702347942269,0.000134398964126585,0.00539315286219541
2019-04-29 01:00:00,119,1,303,1,14.229867011532,45,0,0,0,14.8986517021566,14.5579290945253,6.38269941314991,0.83898119111552,53.5557025443339,90,11.0740039975205,0.85,10,0,1,0.863627159819399,0.000117631027514919,0.00464111752866406
2019-04-29 02:00:00,119,1,303,2,13.6836603991399,45,0,0,0,14.3255565253847,14.2696237672545,6.12168721677824,0.759729157773486,55.08657072307,90,11.0740039975205,0.85,10,0,1,0.823323365296649,0.00010438560616949,0.00407798717729292
2019-04-29 03:00:00,119,1,303,3,13.2933129494715,45,0,0,0,13.9374927507474,13.9334404776694,5.76760993593257,0.728800872462542,55.536067036535,90,11.0740039975205,0.85,10,0,1,0.795677793325142,9.71482731558699e-05,0.00383560512946016
2019-04-29 04:00:00,119,1,303,4,12.9254056584291,45,0,0,0,13.6654594337126,13.5192252171796,5.21561080496537,0.611271887931758,55.3074015112825,90,11.0740039975205,0.85,10,0,1,0.77047182241528,9.14926717016058e-05,0.00336757451253737
2019-04-29 05:00:00,119,1,303,5,12.5529944796252,45,0,0,0,13.4336745979183,13.0691753307812,4.48846560192163,0.506065911690001,54.8738834801262,90,11.0740039975205,0.85,10,0,1,0.745770388997394,8.61957937783722e-05,0.00293958524196489
2019-04-29 06:00:00,119,1,303,6,12.1507831050514,45,0,0,0,13.1843732033485,12.5906729587695,3.67098256593329,0.430044114392484,54.6592041755199,90,11.0740039975205,0.85,10,0,1,0.719981112118105,8.02754041664382e-05,0.00258574784339702
2019-04-29 07:00:00,119,1,303,7,11.6433348449181,45,0,0,0,12.8943024204249,11.4648156063586,2.89381279235965,0.390663123519838,54.9276855873537,90,11.0740039975205,0.85,10,0,1,0.688712665016481,7.21214308830562e-05,0.00230714332161151
2019-04-29 08:00:00,119,1,303,8,11.3784361399233,45,0,0,0,12.5832671722644,11.7109607125668,2.32651792983262,0.378545864782263,55.6059926239209,90,11.0740039975205,0.85,10,0,1,0.672933143280049,6.82333235942498e-05,0.00219420000619577
2019-04-29 09:00:00,119,1,303,9,11.1144644898731,45,0,0,0,12.3066209070209,11.3794313189885,2.16734431658881,0.383674464894009,56.4368073942679,90,11.0740039975205,0.85,10,0,1,0.657568492869086,6.40562395581795e-05,0.00212599592423082
2019-04-29 10:00:00,119,1,303,10,11.076635199903,45,0,0,0,12.1496527828027,11.4865725283663,2.58491491659464,0.400313048882776,57.0309252791594,90,11.0740039975205,0.85,10,0,1,0.65539554196962,6.34111548479738e-05,0.00216079069313176
2019-04-29 11:00:00,119,1,303,11,11.2493929674128,45,0,0,0,12.2296309010391,11.4145844119365,3.57480369261253,0.425700280971115,56.8619257989422,90,11.0740039975205,0.85,10,0,1,0.66537775614575,6.60905901970581e-05,0.00229479248655329
2019-04-29 12:00:00,119,1,303,12,23.4188077848371,0,90.2899506342576,0,1,17.0325540181705,16.7153114801516,6.17570940013127,0.39858275456685,41.8293039052803,79.4791334648778,11.0740039975205,0.85,10,0,1,1.92977217983058,0.000775951492481579,0.00874295149917734
2019-04-29 13:00:00,119,1,303,13,29.5048578066891,0,242.914303993788,0,1,20.3900134867578,22.7829102814302,9.3512043031559,0.432361380189235,34.0024854220002,68.0828140598548,11.0740039975205,0.85,10,0,1,3.28682015947255,0.00214577455546861,0.0145573198815794
2019-04-29 14:00:00,119,1,303,14,32.2034169607103,15,304.186105401456,0,2,23.6665381470954,30.1633900310051,13.401704452312,0.472066817871353,27.9184178781375,57.8607026411706,11.0740039975205,0.85,10,0,1,4.16218318036359,0.00330473356385749,0.0184267181077676
2019-04-29 15:00:00,119,1,303,15,31.9742421364703,30,286.748979711825,0,2,24.7305918527453,34.8281618281766,16.8801813714577,0.518360904468438,26.2628147665488,49.6152058268503,11.0740039975205,0.85,10,0,1,4.0795526887396,0.00318495535125545,0.0191408587610237
2019-04-29 16:00:00,119,1,303,16,32.6581109335364,36,283.858947512363,0,2,25.8634286289644,38.236103221729,18.8987954741976,0.571745337591826,24.624160805994,44.5057584015721,11.0740039975205,0.85,10,0,1,4.3311134597079,0.0035475989946175,0.0211891421015475
2019-04-29 17:00:00,119,1,303,17,32.9705913913883,39,268.577054387665,0,2,26.6799153675081,39.6484080276717,20.3683617095813,0.632606720765522,23.5464672605171,43.6708408924399,11.0740039975205,0.85,10,0,1,4.45116627932271,0.00372470856564066,0.0229303077221636
2019-04-29 18:00:00,119,1,303,18,32.0441077123718,42,225.468082749739,0,2,26.635839293029,38.6711648915989,21.0926125940016,0.70131056765078,23.7067441834148,47.3402826958808,11.0740039975205,0.85,10,0,1,4.10456784368879,0.00321362259463404,0.0228928875705869
2019-04-29 19:00:00,119,1,303,19,32.781340450084,36,225.46922979793,0,2,27.3336266525075,37.4289331985263,20.7899563522798,0.776774643910738,22.8690641526243,54.6011240878604,11.0740039975205,0.85,10,0,1,4.37806577960035,0.00360859756529803,0.0255035849014491
2019-04-29 20:00:00,119,1,303,20,32.6624034080628,27,205.43267445387,0,2,27.0359201589392,34.54702062447,19.2080003947908,0.851877589449509,23.392480649705,64.2217038381047,11.0740039975205,0.85,10,0,1,4.33274046187822,0.00353770852856338,0.0266659645793778
2019-04-29 21:00:00,119,1,303,21,31.9377904981687,0,203.710127195951,0,2,26.6800113058788,31.3514254125564,16.4105266566561,0.91789421838384,23.9962843466047,75.2645572542491,11.0740039975205,0.85,10,2,1,4.06656187107814,0.00315012961119277,0.0265281447246302
2019-04-29 22:00:00,119,1,303,22,26.4276350397002,0,30.999092880227,0,1,22.9935346757753,24.3478410491465,14.3461794158843,0.966049917121972,29.9974958904375,87.1359164827703,11.0740039975205,0.85,10,2,1,2.5109697276773,0.00128011653654061,0.0184164403526397
2019-04-29 23:00:00,119,1,303,23,16.5233441659443,45,0,0,0,16.7813059739549,18.4092131597298,10.6836047617396,0.987706317675168,44.1323699535114,90,11.0740039975205,0.85,10,0,1,1.05554906083825,0.000209609192192041,0.00738841539331889
2019-04-30 00:00:00,120,1,304,0,15.8631012954131,45,0,0,0,16.1197921853719,17.9044816029466,9.79870573597668,0.974715243406589,45.9453628310995,90,11.040976407782,0.85,10,0,1,0.996297853392103,0.000183090504153987,0.00679513758200205
2019-04-30 01:00:00,120,1,304,1,15.2087891069821,45,0,0,0,15.611788116541,16.2503303595373,9.02729246047488,0.92373806676632,47.2196675662063,90,11.040976407782,0.85,10,0,1,0.940860706755789,0.000160127655787634,0.00611166665065265
2019-04-30 02:00:00,120,1,304,2,14.750424576248,45,0,0,0,15.2323849614152,15.7372323676424,8.30088816448273,0.767552802444775,48.0521151215181,90,11.040976407782,0.85,10,0,1,0.903873136711002,0.000146001507711354,0.0052036192434508
2019-04-30 03:00:00,120,1,304,3,14.3846552412499,45,0,0,0,14.9513221077715,15.2048115130435,7.54623558554118,0.711276857378637,48.6084692598859,90,11.040976407782,0.85,10,0,1,0.875403431222461,0.000135660947517861,0.00477935329738187
2019-04-30 04:00:00,120,1,304,4,14.0490707685031,45,0,0,0,14.7233358734931,14.7350436906259,6.69332246643017,0.645419092353172,49.1224302948971,90,11.040976407782,0.85,10,0,1,0.850072632460869,0.00012648769899632,0.00433987107180157
2019-04-30 05:00:00,120,1,304,5,13.7480797221265,45,0,0,0,14.5049632881312,14.2629526142219,5.74598965425059,0.659739139689418,49.8363747044735,90,11.040976407782,0.85,10,0,1,0.827977194325049,0.000118175343364452,0.00422414343361384
2019-04-30 06:00:00,120,1,304,6,13.4000886681401,45,0,0,0,14.2665489197124,13.8138770299271,4.745325169757,0.621565042150055,50.9614653738889,90,11.040976407782,0.85,10,0,1,0.803146395797858,0.000108270512708424,0.00385929957019436
2019-04-30 07:00:00,120,1,304,7,13.0911331848802,45,0,0,0,14.0022514500429,13.4720328526357,3.75902813972755,0.654791441615325,52.6090479268962,90,11.040976407782,0.85,10,0,1,0.781725729421353,9.88949170958075e-05,0.00374044221817176
2019-04-30 08:00:00,120,1,304,8,12.7958711754491,45,0,0,0,13.7369018051319,13.0338444667706,2.87474851920871,0.712316476106868,54.6445147496722,90,11.040976407782,0.85,10,0,1,0.761788566294901,8.95431726399061e-05,0.00365826410920717
2019-04-30 09:00:00,120,1,304,9,12.5585742560374,45,0,0,0,13.5200831883904,12.7212525312509,2.19411831208669,0.749884248529767,56.7870000016846,90,11.040976407782,0.85,10,0,1,0.746134578344078,8.1372471513928e-05,0.00350373593454348
2019-04-30 10:00:00,120,1,304,10,12.4330740083955,45,0,0,0,13.4168466082687,12.5047093838869,1.81150308493363,0.765936315589559,58.6589782560253,90,11.040976407782,0.85,10,0,1,0.737986058781421,7.55247486800121e-05,0.00333292998111366
2019-04-30 11:00:00,120,1,304,11,12.4727909868559,45,0,0,0,13.4961696412464,12.4218948154221,1.76594696808144,0.747542960095974,59.8334240945046,90,11.040976407782,0.85,10,0,1,0.740555143852666,7.30670950223899e-05,0.00316946894327452
2019-04-30 12:00:00,120,1,304,12,21.1610764981571,0,91.8021886705341,0,1,16.4487361271656,15.8582801267353,-2.24742724510503,0.668866380722312,50.5944528854658,79.6701705165853,11.040976407782,0.85,10,0,1,1.58384344777475,0.000479576709050145,0.0088728110008975
2019-04-30 13:00:00,120,1,304,13,26.7376989797256,0,249.066275916011,0,1,19.0128162619954,20.943877024231,-1.49736695314022,0.553323891954723,43.8424946466159,68.3024325482206,11.040976407782,0.85,10,0,1,2.58002495470833,0.00128797615689056,0.0128513684198159
2019-04-30 14:00:00,120,1,304,14,31.1209344679423,0,432.517028172165,0,2,23.7921079364357,29.8116036021568,-0.355543985972531,0.40004586448085,33.1812728698718,58.1195441656008,11.040976407782,0.85,10,2,1,3.78605444628469,0.00266383905829318,0.0149430630261506
2019-04-30 15:00:00,120,1,304,15,32.0659749755775,30,294.626064757737,0,2,23.2806322831903,34.6208847837703,5.84720488430857,0.258123226872283,34.5708634082086,49.921156334008,11.040976407782,0.85,10,0,1,4.11242882385235,0.00309770798725329,0.0127344320824428
2019-04-30 16:00:00,120,1,304,16,32.1578997762138,39,264.766436496785,0,2,22.989270408539,39.3234900096575,8.64280231991136,0.206630354125888,35.4040095493148,44.854483088652,11.040976407782,0.85,10,0,1,4.14563953063888,0.00313921597437604,0.011574305974337
2019-04-30 17:00:00,120,1,304,17,32.2927717642945,39,275.506330240293,0,2,23.7996648462212,40.7061769371254,9.74823317972749,0.299909481940719,33.7887335302808,44.0368613438779,11.040976407782,0.85,10,0,1,4.19485228463826,0.00320668367793497,0.0138935715519986
2019-04-30 18:00:00,120,1,304,18,32.9916402973836,36,281.216653923156,0,2,24.8610187448002,40.486848740948,9.94837378878707,0.364536025414581,31.6491296950967,47.6903336801426,11.040976407782,0.85,10,0,1,4.45937173346538,0.00359070144742894,0.0161485351759407
2019-04-30 19:00:00,120,1,304,19,32.8880979156775,30,275.758286047787,0,2,25.3901703891565,37.5542017972076,9.20435821567149,0.472475452953839,30.4860058928119,54.9177226182447,11.040976407782,0.85,10,0,1,4.41915328685147,0.00353643511802491,0.0185003894280191
2019-04-30 20:00:00,120,1,304,20,32.419546767879,21,245.166584981804,0,2,25.0305859660208,33.2940568163764,7.55866581787572,0.554902119507971,30.832027106166,64.5043788605981,11.040976407782,0.85,10,0,1,4.24164309221499,0.00328751192783505,0.0196519723934523
2019-04-30 21:00:00,120,1,304,21,29.7832553223329,0,205.985486905631,0,1,24.1333865956819,28.4701859948112,3.84916669179722,0.612825915768839,32.0657826802877,75.5200246465919,11.040976407782,0.85,10,2,1,3.36786789272348,0.00214724584622287,0.0173302704689947
2019-04-30 22:00:00,120,1,304,22,23.3778941330073,0,28.624910954257,0,1,20.3412024563072,20.927492004599,2.73190123944096,0.812202200442243,39.6375393904326,87.3723743383018,11.040976407782,0.85,10,2,1,1.92287619267221,0.000720668185971912,0.012315131296007
2019-04-30 23:00:00,120,1,304,23,15.7681994889532,45,0,0,0,16.5195204417229,17.1541330681604,5.58634952374143,0.829608861973294,49.1904080268621,90,11.040976407782,0.85,10,0,1,0.988059108172853,0.0001637418455202,0.00558762373979805
2019-05-01 00:00:00,121,1,305,0,11.8517529207206,45,0,0,0,12.1565242053852,16.5991771924609,1.23708922888278,0.80257466231683,63.3982088064424,90,11.0081447940798,0.85,10,0,1,0.701387394474202,6.50336415554552e-05,0.00308809491633601
2019-05-01 01:00:00,121,1,305,1,10.4199134709815,45,0,0,0,11.1417513335857,12.0238603114263,0.107364408626495,0.768156619471397,65.5502047535283,90,11.0081447940798,0.85,10,0,1,0.618796797309529,4.59045713459734e-05,0.00243064251201137
2019-05-01 02:00:00,121,1,305,2,9.63856968306708,45,0,0,0,10.3760942358351,10.9885524247552,-0.671808405516913,0.789598482202789,66.4700771792847,90,11.0081447940798,0.85,10,0,1,0.577905720365398,3.92268885157675e-05,0.00226670351390388
2019-05-01 03:00:00,121,1,305,3,9.06350447318463,45,0,0,0,9.83870904209453,10.2972349050875,-1.04170102273525,0.715505336809804,66.3389449655407,90,11.0081447940798,0.85,10,0,1,0.549546587451764,3.57888149721191e-05,0.00205506432964815
2019-05-01 04:00:00,121,1,305,4,8.67295149925007,45,0,0,0,9.47102279274436,9.83748548950834,-1.00359430318201,0.634654392384214,65.5928947089532,90,11.0081447940798,0.85,10,0,1,0.531084348199962,3.44325347793297e-05,0.00190732591831264
2019-05-01 05:00:00,121,1,305,5,8.37627636438849,45,0,0,0,9.18834278641592,9.46830377100842,-0.70323711458235,0.553331149695098,64.824020602877,90,11.0081447940798,0.85,10,0,1,0.517475564789871,3.36760534968398e-05,0.00176645036002388
2019-05-01 06:00:00,121,1,305,6,8.12255819534512,45,0,0,0,8.92124808451178,9.2814327367286,-0.313204077479668,0.47573053447459,64.5622890212045,90,11.0081447940798,0.85,10,0,1,0.506114240032689,3.27101813952908e-05,0.00160544839606919
2019-05-01 07:00:00,121,1,305,7,7.80661480708403,45,0,0,0,8.64152322442584,8.75288527636129,0.0204824712032519,0.404174201946267,65.0844313683456,90,11.0081447940798,0.85,10,0,1,0.492314591735688,3.03985738753428e-05,0.001396603398584
2019-05-01 08:00:00,121,1,305,8,7.53569571682614,45,0,0,0,8.37254703429828,9.03990199188985,0.190285998596437,0.270632290593188,66.1239735991238,90,11.0081447940798,0.85,10,0,1,0.480781538212379,2.80602553831778e-05,0.00104960435843699
2019-05-01 09:00:00,121,1,305,9,7.30843725408063,45,0,0,0,8.1760804098215,8.79445083793116,0.132429573349441,0.24014687744327,67.1343690875346,90,11.0081447940798,0.85,10,0,1,0.471315758861156,2.5941003783222e-05,0.0009274388754744
2019-05-01 10:00:00,121,1,305,10,7.20567144729765,45,0,0,0,8.14193771251385,8.63075000157655,-0.143869458732524,0.228954287396665,67.4034311304116,90,11.0081447940798,0.85,10,0,1,0.467096765954625,2.49571518078721e-05,0.000878968548523575
2019-05-01 11:00:00,121,1,305,11,7.25700894999161,45,0,0,0,8.39010811670489,8.47145325762983,-0.442870553373155,0.200124619917838,66.0908935208053,90,11.0081447940798,0.85,10,0,1,0.469199656468973,2.55752553337098e-05,0.000837805207228068
2019-05-01 12:00:00,121,1,305,12,21.9872005230962,0,88.3020865079709,0,1,13.7299084586523,13.1005614891459,-0.694034330727504,0.162598396621206,45.8108812837376,79.8615462592316,11.0081447940798,0.85,10,0,1,1.70256995520907,0.000633787645076843,0.00530983340193553
2019-05-01 13:00:00,121,1,305,13,28.8162707568782,0,243.04493455953,0,1,17.5502893957699,19.2215199571625,-1.1788255052648,0.185935205432713,35.0212425653809,68.522303957529,11.0081447940798,0.85,10,0,1,3.0946364328007,0.00198509150369246,0.00960379689795001
2019-05-01 14:00:00,121,1,305,14,30.2549544202296,0,424.347618147655,0,2,22.2527502352948,27.1029205438954,-0.917773084394355,0.295294454721711,25.321505054104,58.3782234940698,11.0081447940798,0.85,10,2,1,3.50977772473226,0.00251278753443549,0.0130796635970604
